"","x"
"1164",-0.133253473640553
"1165",-0.118752813265623
"1166",0.00544014117808625
"1167",0.088184488951869
"1168",-0.0165084607607578
"1169",0.131859335504154
"1170",0.0215505315491644
"1171",0.057049222755705
"1172",0.155545583962682
"1173",-0.132203266989876
"1174",-0.0939257710552684
"1175",0.130496057453331
"1176",0.044385200099532
"1177",0.231079987139106
"1178",0.0578529856356394
"1179",0.06892627630425
"1180",-0.0340225069606363
"1181",0.0305160359724999
"1182",0.113431182392853
"1183",0.0808554052612177
"1184",0.344826291211898
"1185",0.327462337982227
"1186",-0.279378939057299
"1187",-0.418342022492
"1188",-0.111875406619497
"1189",-0.0071962685565486
"1190",-0.084854645011923
"1191",-0.159107306451288
"1192",-0.0857317639702855
"1193",0.575997275068076
"1194",0.467410162663607
"1195",0.218281377524632
"1196",0.140289750367324
"1197",0.270374898326512
"1198",0.123067187597368
"1199",0.0515407206698287
"1200",0.126210436967432
"1201",-0.0080856054844135
"1202",0.185179616769613
"1203",0.10013943146589
"1204",0.1907818440908
"1205",0.119528673591196
"1206",0.128348346936455
"1207",0.301069701686651
"1208",0.476651289144713
"1209",0.317607752486468
"1210",0.287228066564714
"1211",0.309099793654018
"1212",0.355295500627745
"1213",0.412598313741692
"1214",-0.0014815219978225
"1215",0.329650308608624
"1216",-0.0533327517742367
"1217",0.363801796503556
"1218",0.320786558876937
"1219",0.382622850870704
"1220",0.0338676344105519
"1221",-0.238595934262645
"1222",-0.24492660904178
"1223",-0.162840853885738
"1224",0.222114630640758
"1225",0.0369569453234126
"1226",0.033643509780916
"1227",-0.0782757958325383
"1228",0.113208979942949
"1229",-0.391633930139944
"1230",0.0815467092715056
"1231",-0.472515489598828
"1232",0.405855071114139
"1233",0.220735946341597
"1234",0.359378454560232
"1235",0.304906112957374
"1236",0.307776703127051
"1237",0.0262335057291165
"1238",-0.0208381589401971
"1239",0.284739584969951
"1240",0.218278717519473
"1241",0.31789467062905
"1242",0.113434221663131
"1243",0.279801707123858
"1244",0.24524624490611
"1245",0.348453384880899
"1246",0.408152201227828
"1247",0.316640601282669
"1248",0.187830626068685
"1249",0.260579048774366
"1250",0.22725691597722
"1251",-0.219391785979245
"1252",-0.181885843481739
"1253",0.0680801014094674
"1254",0.183139196666136
"1255",-0.29342766934182
"1256",-0.115098556594565
"1257",-0.154864978039162
"1258",-0.0889528374788451
"1259",-0.176633533507897
"1260",-0.185589818091629
"1261",-0.237667686527405
"1262",-0.166305805474988
"1263",-0.129464787589587
"1264",-0.239560729978174
"1265",-0.325756613659548
"1266",-0.228472418480558
"1267",-0.191160682096741
"1268",0.054260051816567
"1269",-0.229608591660516
"1270",-0.166390791019039
"1271",-0.105077484235451
"1272",-0.178439279672947
"1273",0.077505556395912
"1274",0.0893403653505156
"1275",-0.0358799291788548
"1276",0.222244503857625
"1277",0.0392557593011044
"1278",0.0413720766564364
"1279",0.0330179894712041
"1280",-0.231280421317824
"1281",-0.0288782959710034
"1282",-0.153049685849691
"1283",-0.315136614053653
"1284",-0.112009888511169
"1285",-0.123071864389136
"1286",-0.014124010597366
"1287",0.00880740411383358
"1288",-0.294351401821502
"1289",-0.25138816379913
"1290",-0.0804550904119261
"1291",-0.301576555110733
"1292",-0.354713544995402
"1293",-0.219911370238607
"1294",-0.199132080002227
"1295",-0.160867114055564
"1296",-0.149040052157817
"1297",0.0473251951549747
"1298",0.144173863836521
"1299",-0.0139483844036833
"1300",0.309050945764864
"1301",0.469247231869215
"1302",0.352828236649768
"1303",0.150181163389112
"1304",0.0129087399263258
"1305",-0.362414591961272
"1306",-0.307776612028846
"1307",-0.280292313823326
"1308",-0.379159552036228
"1309",-0.290960233912214
"1310",-0.340327114311711
"1311",0.120812116707582
"1312",0.0368391515402026
"1313",0.588000250400605
"1314",0.398179759703837
"1315",0.590855221316316
"1316",-0.106128568087141
"1317",-0.199664973153419
"1318",-0.509403642072539
"1319",0.542005998040562
"1320",0.270416958241774
"1321",0.470427725157295
"1322",0.477387300856488
"1323",0.491508895196993
"1324",0.457374347233829
"1325",0.440614170501345
"1326",0.258049232393125
"1327",0.387571186608938
"1328",0.335863292750626
"1329",0.605453830846705
"1330",0.579887862634671
"1331",0.463918892645676
"1332",0.32500501665326
"1333",0.513222458564501
"1334",0.550871823540509
"1335",0.428436426167197
"1336",0.0768839763524902
"1337",0.278856312275297
"1338",-0.0402899042997546
"1339",0.117848467823912
"1340",-0.0135438526603952
"1341",-0.0245401060562789
"1342",0.163269311132314
"1343",0.190834654567699
"1344",-0.118248565840346
"1345",0.19583737043908
"1346",0.461752638392319
"1347",0.376755658591353
"1348",0.250026766836851
"1349",0.0782396093977219
"1350",0.214037119509898
"1351",0.212698541243911
"1352",0.0309873798658751
"1353",0.262202249813566
"1354",0.609667861924174
"1355",-0.0733688380611888
"1356",-0.216111132766104
"1357",0.00520515498256111
"1358",0.104471064819854
"1359",-0.0406863989472815
"1360",0.389670148662486
"1361",0.196044022855033
"1362",0.344373461856601
"1363",0.0997923324359321
"1364",0.230792306535576
"1365",0.158201227577722
"1366",0.371357093441732
"1367",0.383809067501009
"1368",0.423670924867534
"1369",-0.187005572122836
"1370",-0.166012771430213
"1371",0.192365943244726
"1372",0.109990721232454
"1373",-0.13620530344345
"1374",0.275672733173691
"1375",0.0440335793708093
"1376",0.0484022830379192
"1377",0.0290783032583702
"1378",0.30034594235695
"1379",0.154191214538283
"1380",0.0970196684045579
"1381",0.194765039872465
"1382",0.321241668352459
"1383",0.264860380815608
"1384",0.308237360767754
"1385",0.148218697207878
"1386",0.410663962829436
"1387",0.379586681618185
"1388",0.299082260302276
"1389",0.504644228031971
"1390",0.275516477740574
"1391",0.490471843997034
"1392",0.539512746785874
"1393",0.455759738867117
"1394",0.0967532974090253
"1395",-0.0267711060468402
"1396",0.279868317073454
"1397",0.465858483923518
"1398",0.294289051419241
"1399",0.229115395818139
"1400",-0.0708174359474241
"1401",-0.0618148195765934
"1402",0.0753220657458321
"1403",-0.0556539870360527
"1404",0.00854728142798105
"1405",0.293741507355269
"1406",0.340587061955211
"1407",0.201035647806097
"1408",0.286339997054895
"1409",0.120735947335273
"1410",0.145739007002101
"1411",0.214189149257394
"1412",0.257852620776082
"1413",0.0409934164386336
"1414",-0.117121775502689
"1415",-0.0587232262806789
"1416",-0.141642037413357
"1417",0.165400851154313
"1418",-0.0483912915620989
"1419",-0.26798704140303
"1420",0.17415439260774
"1421",0.18697085884706
"1422",-0.0887170655264487
"1423",0.0106571423300386
"1424",-0.0358386760736672
"1425",-0.266857349703071
"1426",-0.143557758455522
"1427",0.0709649016686399
"1428",-0.0761714247553064
"1429",0.165941345614344
"1430",0.200601246516858
"1431",0.0815697868449326
"1432",0.267313038381613
"1433",-0.0793165149164875
"1434",-0.335184310750345
"1435",-0.118024264987922
"1436",-0.0307742997657619
"1437",0.0411709269414947
"1438",-0.288778652738777
"1439",-0.185279744886426
"1440",-0.136588512061261
"1441",-0.34210443110737
"1442",-0.0251219773352946
"1443",0.090648405833526
"1444",0.405666916122281
"1445",0.471123215848923
"1446",0.461976658350575
"1447",-0.0609495698094853
"1448",0.149033165155464
"1449",0.12035589012247
"1450",-0.18071477144646
"1451",-0.232922386195703
"1452",-0.310081216756313
"1453",-0.264826644724649
"1454",-0.156668353757283
"1455",-0.176873174803357
"1456",-0.141133717079904
"1457",-0.0180481925272913
"1458",0.0964545494766849
"1459",0.274504594762153
"1460",0.0958228073606883
"1461",2.91164736546975e-05
"1462",0.0524050243955188
"1463",-0.0334304590160953
"1464",0.0442055685232712
"1465",0.0246975855837431
"1466",-0.0855922691601489
"1467",0.00919254018244911
"1468",0.0521322764447564
"1469",-0.0525119919595325
"1470",-0.0271360230179938
"1471",-0.0644091677892688
"1472",-0.105808568870457
"1473",-0.202011077610107
"1474",-0.147607930610591
"1475",-0.126880706978432
"1476",-0.271600064976348
"1477",-0.281528909600312
"1478",0.149756686295933
"1479",0.0616478362053788
"1480",-0.0726005371000751
"1481",0.0957287300568878
"1482",0.309413666790623
"1483",0.12140619737538
"1484",0.170499469323816
"1485",0.130540717445597
"1486",0.164531134372291
"1487",-0.0118033307670932
"1488",0.154734289025271
"1489",0.227609879699061
"1490",0.22772283208664
"1491",0.286626988278019
"1492",-0.0118184602226801
"1493",0.0760584445731939
"1494",0.122695192374916
"1495",0.125412127871728
"1496",-0.0800727718888477
"1497",-0.259027154311708
"1498",-0.314398766671284
"1499",-0.38709568898924
"1500",-0.258967355166864
"1501",-0.414495158590133
"1502",-0.355014956368865
"1503",-0.00193453472361084
"1504",-0.0225497126203437
"1505",-0.100874467658816
"1506",0.152185747167602
"1507",0.5311970714226
"1508",0.537070358513779
"1509",-0.296553703248085
"1510",-0.26141218502042
"1511",-0.203899311299648
"1512",0.558034266591703
"1513",0.500850633581041
"1514",0.541921802240216
"1515",0.542385252720073
"1516",0.579513495375179
"1517",0.65481483364729
"1518",0.523473584234781
"1519",0.562458052100897
"1520",0.669432002980522
"1521",0.516818879118403
"1522",0.52877437682357
"1523",0.672096598727289
"1524",0.454817857126512
"1525",0.44059195311785
"1526",-0.113507339200189
"1527",-0.140020047253395
"1528",-0.0514470053639082
"1529",-0.188726728732367
"1530",-0.376680314182249
"1531",0.0784025283546394
"1532",0.0180532357225468
"1533",0.064955612507303
"1534",-0.195874575825271
"1535",-0.0819323756771703
"1536",-0.211436756809916
"1537",0.094866148646511
"1538",-0.176062168748116
"1539",-0.298819728162964
"1540",-0.209675001733106
"1541",-0.16280750619795
"1542",-0.275316822103976
"1543",-0.262135802541203
"1544",-0.164333817814042
"1545",-0.027807222668696
"1546",-0.0510355837242654
"1547",0.0629629029058008
"1548",0.0323857133539049
"1549",0.177615499586078
"1550",0.300542034472672
"1551",0.115564304796396
"1552",0.0751104750598825
"1553",-0.260988319064393
"1554",-0.416088043320608
"1555",-0.0384265172882552
"1556",-0.0860706490561191
"1557",-0.145977246493547
"1558",-0.199416655772971
"1559",-0.281399114418069
"1560",0.162316804885641
"1561",-0.0527174178229443
"1562",0.499213578755124
"1563",-0.0608661278032715
"1564",0.04670826024415
"1565",-0.311674364420683
"1566",-0.0498068285828698
"1567",0.251196072372414
"1568",-0.260240604924963
"1569",-0.126139372124615
"1570",-0.0933087159266709
"1571",-0.0399861025339848
"1572",0.267626015641747
"1573",0.240569650341309
"1574",0.354209795641346
"1575",-0.0596668941024512
"1576",-0.340590030407258
"1577",-0.129840873353449
"1578",-0.186586209496837
"1579",0.265272213223244
"1580",0.0474426300473621
"1581",0.0978797358625343
"1582",0.0970785056132924
"1583",-0.176586852789995
"1584",-0.0849947285631091
"1585",-0.253063289790442
"1586",-0.00267863904064733
"1587",-0.302766996916067
"1588",0.11470886994792
"1589",-0.0808502895499791
"1590",-0.22264871452363
"1591",0.132392903527983
"1592",-0.02467646725465
"1593",-0.252203016367668
"1594",-0.323734031346203
"1595",0.222045324723341
"1596",0.127764956901454
"1597",-0.0709584102036575
"1598",0.325293502856678
"1599",0.0788502510156832
"1600",0.13645148861923
"1601",-0.00587179821105178
"1602",0.0442101846940344
"1603",-0.172219253027549
"1604",-0.287606745004852
"1605",-0.125097783045706
"1606",0.145488177732777
"1607",-0.0543898426018582
"1608",0.0187855415387603
"1609",0.0891655373661791
"1610",0.182466949520853
"1611",-0.200152685102675
"1612",-0.118720863599034
"1613",-0.180508917482182
"1614",0.275917678523497
"1615",-0.0665447783239883
"1616",0.0699247306487504
"1617",-0.17699500237217
"1618",-0.29221665930245
